num_context_tokens,num_decode_tokens,latency_ms
0,32,13.019
0,32,13.011
0,32,13.026
0,32,13.045
0,32,13.015
0,32,13.076
0,31,13.029
0,31,12.958
8161,31,239.087
238,31,26.252
0,32,14.108
0,32,13.969
0,32,13.732
0,32,13.564
0,32,13.372
0,32,13.322
0,32,13.086
0,32,13.086
0,32,13.113
0,32,13.093
0,32,13.112
0,32,13.115
0,32,13.064
0,32,13.091
0,32,13.112
0,32,13.084
0,32,13.076
0,32,13.109
0,32,13.071
0,32,13.096
0,32,13.126
0,32,13.090
0,32,13.043
0,32,13.097
0,32,13.114
0,32,13.077
0,32,13.124
0,32,13.069
0,32,13.059
0,32,13.108
0,32,13.090
0,32,13.114
0,32,13.091
0,32,13.091
0,32,13.131
0,32,13.111
0,32,13.080
0,32,13.126
0,32,13.071
0,32,13.101
0,32,13.116
0,32,13.049
0,32,13.148
0,32,13.057
0,32,13.093
0,32,13.101
0,32,13.100
0,32,13.129
0,32,13.084
0,32,13.065
0,32,13.134
0,32,13.093
0,32,13.103
0,32,13.102
0,32,13.120
0,32,13.085
0,32,13.116
0,32,13.107
0,32,13.101
0,32,13.080
0,32,13.137
0,32,13.085
0,32,13.088
0,32,13.158
0,32,13.097
0,32,13.125
0,32,13.083
0,32,13.093
0,32,13.134
0,32,13.110
0,32,13.101
0,32,13.096
0,32,13.166
0,32,13.080
0,32,13.140
0,32,13.051
0,32,13.120
0,32,13.116
0,32,13.085
0,32,13.107
0,32,13.156
0,32,13.041
0,32,13.129
0,32,13.107
0,32,13.139
0,32,13.105
0,32,13.117
0,32,13.086
0,32,13.095
0,32,13.143
0,32,13.120
0,32,13.092
0,32,13.110
0,32,13.101
0,32,13.113
0,32,13.113
0,32,13.099
0,32,13.120
0,32,13.159
0,32,13.188
0,31,13.011
0,31,12.991
8161,31,238.901
