phase,workload_segment,counter_id,worker_id,dp_rank,ctx_tokens,ctx_requests,ctx_kv_tokens,decode_tokens,decode_requests,decode_kv_tokens,mean_decode_kv_tokens,queued_ctx_tokens,queued_ctx_requests,queued_decode_requests,queued_decode_kv_tokens,latency_ms
decode,sweep,386,1531598463122823031,0,0,0,0,8,8,19648,2456.000,0,0,0,0,14.816
decode,sweep,387,1531598463122823031,0,0,0,0,8,8,19656,2457.000,0,0,0,0,14.804
decode,sweep,388,1531598463122823031,0,0,0,0,8,8,19664,2458.000,0,0,0,0,14.807
decode,sweep,389,1531598463122823031,0,0,0,0,8,8,19672,2459.000,0,0,0,0,14.790
decode,sweep,390,1531598463122823031,0,0,0,0,8,8,19680,2460.000,0,0,0,0,14.831
decode,sweep,391,1531598463122823031,0,0,0,0,7,7,18633,2661.857,0,0,0,0,14.820
decode,sweep,392,1531598463122823031,0,0,0,0,6,6,14513,2418.833,0,0,0,0,13.511
decode,sweep,393,1531598463122823031,0,0,0,0,3,3,7258,2419.333,0,0,0,0,13.431
context,real,406,1531598463122823031,0,8192,1,0,0,0,0,0.000,0,0,0,0,195.613
context,real,407,1531598463122823031,0,4233,1,8192,0,0,0,0.000,20895,6,0,0,282.120
mixed,real,408,1531598463122823031,0,8191,1,0,1,1,12425,12425.000,20895,6,0,0,244.017
