phase,workload_segment,counter_id,worker_id,dp_rank,ctx_tokens,ctx_requests,ctx_kv_tokens,decode_tokens,decode_requests,decode_kv_tokens,mean_decode_kv_tokens,queued_ctx_tokens,queued_ctx_requests,queued_decode_requests,queued_decode_kv_tokens,latency_ms
decode,real,3689,10096044999103070336,0,0,0,0,32,32,169914,5309.812,0,0,0,0,13.481
decode,real,3690,10096044999103070336,0,0,0,0,32,32,169946,5310.812,0,0,0,0,13.251
decode,real,3691,10096044999103070336,0,0,0,0,32,32,169978,5311.812,0,0,0,0,13.332
decode,real,3692,10096044999103070336,0,0,0,0,32,32,170010,5312.812,0,0,0,0,19.180
decode,real,3693,10096044999103070336,0,0,0,0,32,32,170042,5313.812,0,0,0,0,13.296
decode,real,3694,10096044999103070336,0,0,0,0,32,32,170074,5314.812,0,0,0,0,19.547
decode,real,3695,10096044999103070336,0,0,0,0,32,32,170106,5315.812,0,0,0,0,13.304
decode,real,3696,10096044999103070336,0,0,0,0,32,32,170138,5316.812,0,0,0,0,13.335
decode,real,3697,10096044999103070336,0,0,0,0,32,32,170170,5317.812,0,0,0,0,13.328
decode,real,3698,10096044999103070336,0,0,0,0,32,32,170202,5318.812,0,0,0,0,13.360
decode,real,3699,10096044999103070336,0,0,0,0,32,32,170234,5319.812,0,0,0,0,13.444
decode,real,3700,10096044999103070336,0,0,0,0,32,32,170266,5320.812,0,0,0,0,19.588
decode,real,3701,10096044999103070336,0,0,0,0,32,32,170298,5321.812,0,0,0,0,19.548
decode,real,3702,10096044999103070336,0,0,0,0,32,32,170330,5322.812,0,0,0,0,13.481
decode,real,3703,10096044999103070336,0,0,0,0,32,32,170362,5323.812,0,0,0,0,13.382
decode,real,3704,10096044999103070336,0,0,0,0,32,32,170394,5324.812,0,0,0,0,13.535
decode,real,3705,10096044999103070336,0,0,0,0,32,32,170426,5325.812,0,0,0,0,13.108
decode,real,3706,10096044999103070336,0,0,0,0,32,32,170458,5326.812,0,0,0,0,13.288
decode,real,3707,10096044999103070336,0,0,0,0,32,32,170490,5327.812,0,0,0,0,13.505
decode,real,3708,10096044999103070336,0,0,0,0,32,32,170522,5328.812,0,0,0,0,13.355
decode,real,3709,10096044999103070336,0,0,0,0,32,32,170554,5329.812,0,0,0,0,19.579
decode,real,3710,10096044999103070336,0,0,0,0,32,32,170586,5330.812,0,0,0,0,14.119
decode,real,3711,10096044999103070336,0,0,0,0,30,30,151186,5039.533,0,0,0,0,18.696
decode,real,3712,10096044999103070336,0,0,0,0,30,30,151216,5040.533,0,0,0,0,19.542
decode,real,3713,10096044999103070336,0,0,0,0,30,30,151246,5041.533,0,0,0,0,13.273
decode,real,3714,10096044999103070336,0,0,0,0,30,30,151276,5042.533,0,0,0,0,13.446
decode,real,3715,10096044999103070336,0,0,0,0,30,30,151306,5043.533,0,0,0,0,13.440
decode,real,3716,10096044999103070336,0,0,0,0,30,30,151336,5044.533,0,0,0,0,13.518
decode,real,3717,10096044999103070336,0,0,0,0,30,30,151366,5045.533,0,0,0,0,13.413
decode,real,3718,10096044999103070336,0,0,0,0,30,30,151396,5046.533,0,0,0,0,13.404
decode,real,3719,10096044999103070336,0,0,0,0,30,30,151426,5047.533,0,0,0,0,13.348
decode,real,3720,10096044999103070336,0,0,0,0,30,30,151456,5048.533,0,0,0,0,13.375
decode,real,3721,10096044999103070336,0,0,0,0,30,30,151486,5049.533,0,0,0,0,13.318
decode,real,3722,10096044999103070336,0,0,0,0,30,30,151516,5050.533,0,0,0,0,13.424
decode,real,3723,10096044999103070336,0,0,0,0,30,30,151546,5051.533,0,0,0,0,13.502
decode,real,3724,10096044999103070336,0,0,0,0,30,30,151576,5052.533,0,0,0,0,13.250
decode,real,3725,10096044999103070336,0,0,0,0,30,30,151606,5053.533,0,0,0,0,13.413
decode,real,3726,10096044999103070336,0,0,0,0,30,30,151636,5054.533,0,0,0,0,13.475
decode,real,3727,10096044999103070336,0,0,0,0,30,30,151666,5055.533,0,0,0,0,19.435
decode,real,3728,10096044999103070336,0,0,0,0,30,30,151696,5056.533,0,0,0,0,13.250
