phase,workload_segment,counter_id,worker_id,dp_rank,sum_prefill_tokens,num_prefill_requests,sum_prefill_kv_tokens,var_prefill_length,num_decode_requests,sum_decode_kv_tokens,var_decode_kv_tokens,queued_prefill_requests,queued_prefill_tokens,queued_var_prefill_length,queued_decode_requests,queued_decode_kv_tokens,queued_var_decode_kv_tokens,latency_ms
decode,sweep,337,6881790714010957325,0,0,0,0,0.000,7,28686,1.714,0,0,0.000,0,0,0.000,8.060
decode,sweep,338,6881790714010957325,0,0,0,0,0.000,7,28693,1.714,0,0,0.000,0,0,0.000,6.199
decode,sweep,339,6881790714010957325,0,0,0,0,0.000,7,28700,1.714,0,0,0.000,0,0,0.000,6.303
decode,sweep,340,6881790714010957325,0,0,0,0,0.000,6,24604,1.222,0,0,0.000,0,0,0.000,6.278
decode,sweep,341,6881790714010957325,0,0,0,0,0.000,4,16404,0.500,0,0,0.000,0,0,0.000,6.165
decode,sweep,342,6881790714010957325,0,0,0,0,0.000,3,12305,0.222,0,0,0.000,0,0,0.000,5.976
decode,sweep,343,6881790714010957325,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,5.999
context,sweep,352,6881790714010957325,0,3696,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,61.946
context,sweep,353,6881790714010957325,0,400,1,3696,0.000,0,0,0.000,0,0,0.000,0,0,0.000,18.394
decode,sweep,354,6881790714010957325,0,0,0,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,7.358
decode,sweep,355,6881790714010957325,0,0,0,0,0.000,1,4097,0.000,0,0,0.000,0,0,0.000,5.991
decode,sweep,356,6881790714010957325,0,0,0,0,0.000,1,4098,0.000,0,0,0.000,0,0,0.000,5.972
decode,sweep,357,6881790714010957325,0,0,0,0,0.000,1,4099,0.000,0,0,0.000,0,0,0.000,5.970
decode,sweep,358,6881790714010957325,0,0,0,0,0.000,1,4100,0.000,0,0,0.000,0,0,0.000,5.997
decode,sweep,359,6881790714010957325,0,0,0,0,0.000,1,4101,0.000,0,0,0.000,0,0,0.000,5.970
decode,sweep,360,6881790714010957325,0,0,0,0,0.000,1,4102,0.000,0,0,0.000,0,0,0.000,6.004
context,sweep,369,6881790714010957325,0,3696,1,0,0.000,0,0,0.000,0,0,0.000,0,0,0.000,62.500
context,sweep,370,6881790714010957325,0,400,1,3696,0.000,0,0,0.000,0,0,0.000,0,0,0.000,57.401
mixed,sweep,371,6881790714010957325,0,3696,1,0,0.000,1,4096,0.000,0,0,0.000,0,0,0.000,56.676
mixed,sweep,372,6881790714010957325,0,400,1,3696,0.000,1,4097,0.000,0,0,0.000,0,0,0.000,19.329
decode,sweep,373,6881790714010957325,0,0,0,0,0.000,2,8194,1.000,0,0,0.000,0,0,0.000,7.242
decode,sweep,374,6881790714010957325,0,0,0,0,0.000,2,8196,1.000,0,0,0.000,0,0,0.000,6.071
