num_context_tokens,num_decode_tokens,latency_ms
0,15,7.154
0,15,7.150
0,15,7.143
0,15,7.187
0,15,6.570
0,15,6.609
0,15,6.672
0,15,6.645
0,15,6.639
0,15,6.668
0,15,6.683
0,15,6.655
0,15,6.706
0,14,6.683
0,14,6.815
0,12,6.810
0,8,6.736
0,5,6.315
0,3,6.021
7920,0,68.294
4752,0,61.546
82,0,23.166
100,1,61.418
3168,2,59.407
7921,2,102.649
7920,4,64.378
7815,4,65.630
7993,6,69.098
7766,8,66.022
7875,10,69.092
7945,12,66.594
7927,13,65.073
3975,14,62.843
231,15,54.514
0,16,56.990
0,16,8.292
0,16,6.717
0,16,6.641
0,16,6.704
0,16,6.657
0,16,6.731
0,16,6.696
