phase,source,lane,group,kclass,start_us,dur_us
prefill_eager,golden,compute,backbone,dense_gemm,20660.875,8.032
prefill_eager,golden,compute,backbone,dense_gemm,20667.787,4.48
prefill_eager,golden,compute,backbone,dense_gemm,20671.307,3.328
prefill_eager,golden,memory,backbone,elementwise,20675.048,1.696
prefill_eager,golden,memory,backbone,gdn_mamba,20677.333,6.208
prefill_eager,golden,memory,backbone,gdn_mamba,20684.159,2.56
prefill_eager,golden,memory,backbone,elementwise,20687.171,2.144
prefill_eager,golden,memory,backbone,elementwise,20689.913,7.968
prefill_eager,golden,memory,backbone,elementwise,20698.676,1.696
prefill_eager,golden,memory,backbone,elementwise,20701.109,2.496
prefill_eager,golden,memory,backbone,gdn_mamba,20704.095,2.112
prefill_eager,golden,memory,backbone,gdn_mamba,20706.826,4.128
prefill_eager,golden,memory,backbone,elementwise,20711.474,1.632
prefill_eager,golden,memory,backbone,gdn_mamba,20713.862,13.376
prefill_eager,golden,memory,backbone,gdn_mamba,20727.532,5.569
prefill_eager,golden,memory,backbone,gdn_mamba,20733.906,17.344
prefill_eager,golden,memory,backbone,gdn_mamba,20751.996,5.44
prefill_eager,golden,memory,backbone,elementwise,20779.031,1.792
prefill_eager,golden,memory,backbone,elementwise,20785.642,6.88
prefill_eager,golden,memory,backbone,elementwise,20835.966,1.632
prefill_eager,golden,memory,backbone,elementwise,20843.979,4.577
prefill_eager,golden,memory,backbone,elementwise,20853.179,1.92
prefill_eager,golden,compute,backbone,dense_gemm,20875.456,5.376
prefill_eager,golden,comm,comm,all_reduce,20902.564,22.401
prefill_eager,golden,compute,moe,shared_expert,21335.714,3.136
prefill_eager,golden,compute,backbone,dense_gemm,21338.879,5.408
prefill_eager,golden,compute,backbone,dense_gemm,21343.167,5.504
prefill_eager,golden,compute,moe,shared_expert,21349.299,2.208
prefill_eager,golden,compute,backbone,dense_gemm,21351.517,3.84
prefill_eager,golden,compute,backbone,dense_gemm,21354.141,4.416
prefill_eager,golden,compute,backbone,dense_gemm,21357.693,2.817
prefill_eager,golden,memory,backbone,elementwise,21360.922,2.24
prefill_eager,golden,memory,backbone,elementwise,21363.742,4.064
prefill_eager,golden,compute,moe,router,21367.845,2.784
prefill_eager,golden,compute,moe,router,21370.533,1.696
prefill_eager,golden,compute,moe,router,21372.661,5.92
prefill_eager,golden,compute,moe,moe_gemm,21378.591,37.888
prefill_eager,golden,compute,moe,moe_gemm,21414.687,20.416
prefill_eager,golden,compute,moe,router,21433.951,4.16
prefill_eager,golden,comm,comm,all_reduce,21438.68,2.592
prefill_eager,golden,comm,comm,all_reduce,21443.451,22.401
prefill_eager,golden,memory,backbone,elementwise,21785.873,3.488
prefill_eager,golden,compute,backbone,dense_gemm,21789.362,8.096
prefill_eager,golden,compute,backbone,dense_gemm,21796.178,4.704
prefill_eager,golden,compute,backbone,dense_gemm,21799.89,3.36
prefill_eager,golden,memory,backbone,elementwise,21803.672,1.664
prefill_eager,golden,memory,backbone,gdn_mamba,21806.072,6.624
prefill_eager,golden,memory,backbone,gdn_mamba,21813.177,2.464
prefill_eager,golden,memory,backbone,elementwise,21816.142,1.984
prefill_eager,golden,memory,backbone,elementwise,21818.685,7.904
prefill_eager,golden,memory,backbone,elementwise,21827.306,2.048
prefill_eager,golden,memory,backbone,elementwise,21829.982,2.464
prefill_eager,golden,memory,backbone,gdn_mamba,21832.946,2.176
prefill_eager,golden,memory,backbone,gdn_mamba,21835.81,4.16
prefill_eager,golden,memory,backbone,elementwise,21840.568,1.408
prefill_eager,golden,memory,backbone,gdn_mamba,21842.801,13.376
prefill_eager,golden,memory,backbone,gdn_mamba,21857.109,5.472
prefill_eager,golden,memory,backbone,gdn_mamba,21863.327,17.281
prefill_eager,golden,memory,backbone,gdn_mamba,21880.952,5.76
prefill_eager,golden,memory,backbone,elementwise,21892.042,2.144
prefill_eager,golden,memory,backbone,elementwise,21898.995,6.592
prefill_eager,golden,memory,backbone,elementwise,21949.807,1.344
prefill_eager,golden,memory,backbone,elementwise,21957.473,4.576
prefill_eager,golden,memory,backbone,elementwise,21966.475,1.824
prefill_eager,golden,compute,backbone,dense_gemm,21988.736,5.28
prefill_eager,golden,comm,comm,all_reduce,22015.944,22.401
prefill_eager,golden,compute,moe,shared_expert,22456.76,3.328
prefill_eager,golden,compute,backbone,dense_gemm,22460.137,5.344
prefill_eager,golden,compute,backbone,dense_gemm,22464.521,5.568
prefill_eager,golden,compute,moe,shared_expert,22470.766,1.92
prefill_eager,golden,compute,backbone,dense_gemm,22472.745,4.096
prefill_eager,golden,compute,backbone,dense_gemm,22475.593,4.64
prefill_eager,golden,compute,backbone,dense_gemm,22479.209,2.624
prefill_eager,golden,memory,backbone,elementwise,22482.137,2.528
prefill_eager,golden,memory,backbone,elementwise,22485.087,4.64
prefill_eager,golden,compute,moe,router,22489.776,2.784
prefill_eager,golden,compute,moe,router,22492.58,1.28
prefill_eager,golden,compute,moe,router,22494.37,5.792
prefill_eager,golden,compute,moe,moe_gemm,22500.211,34.049
prefill_eager,golden,compute,moe,moe_gemm,22532.34,18.592
prefill_eager,golden,compute,moe,router,22549.652,4.512
prefill_eager,golden,comm,comm,all_reduce,22554.694,2.368
prefill_eager,golden,comm,comm,all_reduce,22558.78,22.401
prefill_eager,golden,memory,backbone,elementwise,22899.083,3.168
prefill_eager,golden,compute,backbone,dense_gemm,22902.29,7.744
prefill_eager,golden,compute,backbone,dense_gemm,22909.138,4.288
prefill_eager,golden,compute,backbone,dense_gemm,22912.306,3.2
prefill_eager,golden,memory,backbone,elementwise,22916.016,1.952
prefill_eager,golden,memory,backbone,gdn_mamba,22918.616,6.368
prefill_eager,golden,memory,backbone,gdn_mamba,22925.544,2.592
prefill_eager,golden,memory,backbone,elementwise,22928.685,1.76
prefill_eager,golden,memory,backbone,elementwise,22931.162,7.744
prefill_eager,golden,memory,backbone,elementwise,22939.681,1.664
prefill_eager,golden,memory,backbone,elementwise,22942.082,2.4
prefill_eager,golden,memory,backbone,gdn_mamba,22944.914,2.208
prefill_eager,golden,memory,backbone,gdn_mamba,22947.701,4.736
prefill_eager,golden,memory,backbone,elementwise,22952.869,1.632
prefill_eager,golden,memory,backbone,gdn_mamba,22955.256,13.536
prefill_eager,golden,memory,backbone,gdn_mamba,22969.195,5.376
prefill_eager,golden,memory,backbone,gdn_mamba,22975.376,16.832
prefill_eager,golden,memory,backbone,gdn_mamba,22992.689,5.536
prefill_eager,golden,memory,backbone,elementwise,22999.049,1.952
prefill_eager,golden,memory,backbone,elementwise,23002.581,7.008
prefill_eager,golden,memory,backbone,elementwise,23055.429,3.104
prefill_eager,golden,memory,backbone,elementwise,23064.177,4.48
prefill_eager,golden,memory,backbone,elementwise,23073.31,1.792
prefill_eager,golden,compute,backbone,dense_gemm,23094.969,5.376
prefill_eager,golden,comm,comm,all_reduce,23122.44,22.401
prefill_eager,golden,compute,moe,shared_expert,23576.516,3.424
prefill_eager,golden,compute,backbone,dense_gemm,23579.95,5.088
prefill_eager,golden,compute,backbone,dense_gemm,23584.142,5.28
prefill_eager,golden,compute,moe,shared_expert,23589.844,2.24
prefill_eager,golden,compute,backbone,dense_gemm,23592.133,3.904
prefill_eager,golden,compute,backbone,dense_gemm,23594.821,4.448
prefill_eager,golden,compute,backbone,dense_gemm,23598.341,2.88
prefill_eager,golden,memory,backbone,elementwise,23601.624,2.272
prefill_eager,golden,memory,backbone,elementwise,23604.308,4.575
prefill_eager,golden,compute,moe,router,23608.883,3.04
prefill_eager,golden,compute,moe,router,23611.891,1.664
prefill_eager,golden,compute,moe,router,23613.87,5.856
prefill_eager,golden,compute,moe,moe_gemm,23619.775,32.64
prefill_eager,golden,compute,moe,moe_gemm,23650.527,17.761
prefill_eager,golden,compute,moe,router,23667.104,4.224
prefill_eager,golden,comm,comm,all_reduce,23672.388,2.56
prefill_eager,golden,comm,comm,all_reduce,23676.479,22.401
prefill_eager,golden,memory,backbone,elementwise,24021.189,3.424
prefill_eager,golden,compute,backbone,dense_gemm,24024.622,7.712
prefill_eager,golden,memory,backbone,elementwise,24032.766,1.728
prefill_eager,golden,memory,backbone,elementwise,24035.23,1.984
prefill_eager,golden,memory,backbone,elementwise,24037.852,2.976
prefill_eager,golden,compute,backbone,attention,24041.192,3.136
prefill_eager,golden,compute,backbone,attention,24044.337,13.152
prefill_eager,golden,memory,backbone,elementwise,24058.059,2.592
prefill_eager,golden,compute,backbone,dense_gemm,24060.661,5.248
prefill_eager,golden,comm,comm,all_reduce,24067.96,22.401
prefill_eager,golden,compute,moe,shared_expert,24297.07,3.168
prefill_eager,golden,compute,backbone,dense_gemm,24300.268,5.216
prefill_eager,golden,compute,backbone,dense_gemm,24304.524,5.632
prefill_eager,golden,compute,moe,shared_expert,24310.46,2.239
prefill_eager,golden,compute,backbone,dense_gemm,24312.699,4.0
prefill_eager,golden,compute,backbone,dense_gemm,24315.643,4.256
prefill_eager,golden,compute,backbone,dense_gemm,24319.163,2.656
prefill_eager,golden,memory,backbone,elementwise,24322.231,2.24
prefill_eager,golden,memory,backbone,elementwise,24324.972,4.16
prefill_eager,golden,compute,moe,router,24329.161,2.784
prefill_eager,golden,compute,moe,router,24331.975,1.28
prefill_eager,golden,compute,moe,router,24333.736,5.919
prefill_eager,golden,compute,moe,moe_gemm,24339.655,34.208
prefill_eager,golden,compute,moe,moe_gemm,24372.071,18.593
prefill_eager,golden,compute,moe,router,24389.576,3.968
prefill_eager,golden,comm,comm,all_reduce,24394.231,3.232
prefill_eager,golden,comm,comm,all_reduce,24399.505,22.401
prefill_eager,golden,memory,backbone,elementwise,24731.984,3.168
prefill_eager,golden,compute,backbone,dense_gemm,24735.088,8.289
prefill_eager,golden,compute,backbone,dense_gemm,24742.225,4.48
prefill_eager,golden,compute,backbone,dense_gemm,24745.809,2.88
prefill_eager,golden,memory,backbone,elementwise,24749.121,1.856
prefill_eager,golden,memory,backbone,gdn_mamba,24751.752,6.496
prefill_eager,golden,memory,backbone,gdn_mamba,24758.759,2.464
prefill_eager,golden,memory,backbone,elementwise,24761.723,1.76
prefill_eager,golden,memory,backbone,elementwise,24764.21,7.968
prefill_eager,golden,memory,backbone,elementwise,24772.776,2.08
prefill_eager,golden,memory,backbone,elementwise,24775.475,2.432
prefill_eager,golden,memory,backbone,gdn_mamba,24778.417,2.176
prefill_eager,golden,memory,backbone,gdn_mamba,24781.182,4.512
prefill_eager,golden,memory,backbone,elementwise,24786.293,1.376
prefill_eager,golden,memory,backbone,gdn_mamba,24788.493,13.248
prefill_eager,golden,memory,backbone,gdn_mamba,24802.095,5.312
prefill_eager,golden,memory,backbone,gdn_mamba,24808.28,16.961
prefill_eager,golden,memory,backbone,gdn_mamba,24825.595,5.76
prefill_eager,golden,memory,backbone,elementwise,24832.101,2.272
prefill_eager,golden,memory,backbone,elementwise,24834.922,7.008
prefill_eager,golden,memory,backbone,elementwise,24865.94,1.344
prefill_eager,golden,memory,backbone,elementwise,24873.517,4.608
prefill_eager,golden,memory,backbone,elementwise,24882.797,1.856
prefill_eager,golden,compute,backbone,dense_gemm,24904.491,5.504
prefill_eager,golden,comm,comm,all_reduce,24931.658,22.401
prefill_eager,golden,compute,moe,shared_expert,25411.147,3.36
prefill_eager,golden,compute,backbone,dense_gemm,25414.517,5.216
prefill_eager,golden,compute,backbone,dense_gemm,25418.901,5.408
prefill_eager,golden,compute,moe,shared_expert,25425.006,2.016
prefill_eager,golden,compute,backbone,dense_gemm,25427.071,3.84
prefill_eager,golden,compute,backbone,dense_gemm,25429.791,4.384
prefill_eager,golden,compute,backbone,dense_gemm,25433.087,3.04
prefill_eager,golden,memory,backbone,elementwise,25437.0,2.432
prefill_eager,golden,memory,backbone,elementwise,25439.933,4.543
prefill_eager,golden,compute,moe,router,25444.477,2.944
prefill_eager,golden,compute,moe,router,25447.47,1.312
prefill_eager,golden,compute,moe,router,25449.282,5.728
prefill_eager,golden,compute,moe,moe_gemm,25455.05,31.072
prefill_eager,golden,compute,moe,moe_gemm,25484.426,18.528
prefill_eager,golden,compute,moe,router,25501.418,4.832
prefill_eager,golden,comm,comm,all_reduce,25506.681,2.528
prefill_eager,golden,comm,comm,all_reduce,25510.8,22.401
prefill_eager,golden,memory,backbone,elementwise,25856.559,3.2
prefill_eager,golden,compute,backbone,dense_gemm,25859.789,8.161
prefill_eager,golden,compute,backbone,dense_gemm,25866.734,4.64
prefill_eager,golden,compute,backbone,dense_gemm,25870.574,3.04
prefill_eager,golden,memory,backbone,elementwise,25873.928,1.792
prefill_eager,golden,memory,backbone,gdn_mamba,25876.417,6.144
prefill_eager,golden,memory,backbone,gdn_mamba,25883.189,2.528
prefill_eager,golden,memory,backbone,elementwise,25886.188,2.144
prefill_eager,golden,memory,backbone,elementwise,25889.029,7.712
prefill_eager,golden,memory,backbone,elementwise,25897.517,1.632
prefill_eager,golden,memory,backbone,elementwise,25899.904,2.336
prefill_eager,golden,memory,backbone,gdn_mamba,25902.79,2.112
prefill_eager,golden,memory,backbone,gdn_mamba,25905.412,4.416
prefill_eager,golden,memory,backbone,elementwise,25910.359,1.632
prefill_eager,golden,memory,backbone,gdn_mamba,25912.746,13.408
prefill_eager,golden,memory,backbone,gdn_mamba,25926.459,5.76
prefill_eager,golden,memory,backbone,gdn_mamba,25933.043,16.769
prefill_eager,golden,memory,backbone,gdn_mamba,25950.323,5.568
prefill_eager,golden,memory,backbone,elementwise,25956.686,1.888
prefill_eager,golden,memory,backbone,elementwise,25959.261,7.232
prefill_eager,golden,memory,backbone,elementwise,25968.574,1.632
prefill_eager,golden,memory,backbone,elementwise,25973.455,4.544
prefill_eager,golden,memory,backbone,elementwise,25982.092,1.888
prefill_eager,golden,compute,backbone,dense_gemm,26004.396,5.312
prefill_eager,golden,comm,comm,all_reduce,26031.853,22.401
prefill_eager,golden,compute,moe,shared_expert,26526.821,3.136
prefill_eager,golden,compute,backbone,dense_gemm,26529.893,5.184
prefill_eager,golden,compute,backbone,dense_gemm,26534.085,5.344
prefill_eager,golden,compute,moe,shared_expert,26539.852,2.208
prefill_eager,golden,compute,backbone,dense_gemm,26542.069,4.0
prefill_eager,golden,compute,backbone,dense_gemm,26544.853,4.512
prefill_eager,golden,compute,backbone,dense_gemm,26548.405,2.72
prefill_eager,golden,memory,backbone,elementwise,26551.538,2.24
prefill_eager,golden,memory,backbone,elementwise,26554.347,4.319
prefill_eager,golden,compute,moe,router,26558.666,3.04
prefill_eager,golden,compute,moe,router,26561.674,1.696
prefill_eager,golden,compute,moe,router,26563.684,5.92
prefill_eager,golden,compute,moe,moe_gemm,26569.614,26.145
prefill_eager,golden,compute,moe,moe_gemm,26594.415,13.376
prefill_eager,golden,compute,moe,router,26607.183,3.872
prefill_eager,golden,comm,comm,all_reduce,26612.056,2.496
prefill_eager,golden,comm,comm,all_reduce,26616.113,22.401
prefill_eager,golden,memory,backbone,elementwise,26959.576,3.392
prefill_eager,golden,compute,backbone,dense_gemm,26962.978,8.16
prefill_eager,golden,compute,backbone,dense_gemm,26969.954,4.448
prefill_eager,golden,compute,backbone,dense_gemm,26973.57,3.36
prefill_eager,golden,memory,backbone,elementwise,26977.342,1.632
prefill_eager,golden,memory,backbone,gdn_mamba,26979.72,6.432
prefill_eager,golden,memory,backbone,gdn_mamba,26986.702,2.528
prefill_eager,golden,memory,backbone,elementwise,26989.613,2.144
prefill_eager,golden,memory,backbone,elementwise,26992.355,7.904
prefill_eager,golden,memory,backbone,elementwise,27000.976,2.016
prefill_eager,golden,memory,backbone,elementwise,27003.63,2.432
prefill_eager,golden,memory,backbone,gdn_mamba,27006.661,2.305
prefill_eager,golden,memory,backbone,gdn_mamba,27009.515,4.192
prefill_eager,golden,memory,backbone,elementwise,27014.306,1.568
prefill_eager,golden,memory,backbone,gdn_mamba,27016.659,13.28
prefill_eager,golden,memory,backbone,gdn_mamba,27030.793,5.728
prefill_eager,golden,memory,backbone,gdn_mamba,27037.277,17.376
prefill_eager,golden,memory,backbone,gdn_mamba,27054.977,5.76
prefill_eager,golden,memory,backbone,elementwise,27061.483,2.208
prefill_eager,golden,memory,backbone,elementwise,27064.368,7.232
prefill_eager,golden,memory,backbone,elementwise,27073.77,2.944
prefill_eager,golden,memory,backbone,elementwise,27077.077,4.544
prefill_eager,golden,memory,backbone,elementwise,27082.043,1.792
prefill_eager,golden,compute,backbone,dense_gemm,27097.557,5.44
prefill_eager,golden,comm,comm,all_reduce,27124.985,22.401
prefill_eager,golden,compute,moe,shared_expert,27641.656,3.2
prefill_eager,golden,compute,backbone,dense_gemm,27644.885,5.344
prefill_eager,golden,compute,backbone,dense_gemm,27649.237,5.568
prefill_eager,golden,compute,moe,shared_expert,27655.453,1.952
prefill_eager,golden,compute,backbone,dense_gemm,27657.415,3.968
